Sample time,AE_POWER(kW),DG_1_POWER(GByte),DG_2_POWER(GByte),DG_3_POWER(GByte),GE162(kW),GE163(A),GE164,GE262(kW),GE263(A),GE264,GE362(kW),GE363(A),GE364,HEADING(degree),LAT-DEG(degree),LAT-MIN(min),LAT-NS,LONG-DEG(degree),LONG-EW,LONG-MIN(min),SHIP SPEED(knots),Unnamed: 22,LATITUDE(DD),LONGITUDE(DD)
2026-01-23 09:50:00,732.79272,290,339.0,86.0,367.69168,590.61959,0.80145,362.38896,590.95581,0.78758,0.0,0.0,0.0,284.0,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 09:55:00,688.3593,290,339.0,86.0,341.03254,559.54695,0.78422,349.03309,573.42508,0.7835,0.0,0.0,0.0,284.0,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 10:00:00,643.69367,290,339.0,86.0,314.53974,530.95754,0.76111,328.59787,549.13823,0.76831,0.0,0.0,0.0,283.9213,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 10:05:00,625.3114,290,339.0,86.0,307.97202,539.55611,0.73599,317.96539,552.33435,0.73932,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 10:10:00,603.12206,290,339.0,86.0,302.11849,530.26311,0.73329,301.39684,536.24295,0.72086,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 10:15:00,636.35373,290,339.0,86.0,323.55465,549.41831,0.75603,313.6629,546.84946,0.7377,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 10:20:00,592.16813,290,339.0,86.0,300.1522,521.05271,0.73984,289.98368,520.16925,0.71561,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 10:25:00,595.53361,290,339.0,86.0,301.67204,523.57239,0.74084,294.28992,523.82303,0.72288,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 10:30:00,612.85182,290,339.0,86.0,313.96909,536.94596,0.75555,302.30288,533.83371,0.72934,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 10:35:00,635.14666,290,339.0,86.0,318.34534,540.51354,0.75624,320.57326,551.81514,0.7443,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 10:40:00,653.76543,290,339.0,86.0,323.24765,545.46091,0.76394,327.37143,558.63597,0.75488,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 10:45:00,740.23418,290,339.0,86.0,374.67324,607.8237,0.78951,369.82713,610.78327,0.77534,0.0,0.0,0.0,283.88707,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 10:50:00,710.69378,290,339.0,86.0,347.66039,574.24161,0.78003,359.34427,594.75889,0.77481,0.0,0.0,0.0,283.8,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 10:55:00,704.26288,290,339.0,86.0,349.68396,575.55773,0.78292,356.01751,587.63289,0.77607,0.0,0.0,0.0,283.8,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 11:00:00,704.37872,290,339.0,86.0,356.9251,582.79034,0.78607,346.39477,579.48207,0.76724,0.0,0.0,0.0,283.8,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 11:05:00,747.29945,290,339.0,86.0,377.35694,609.11618,0.79893,372.51234,611.04492,0.78291,0.0,0.0,0.0,283.8,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 11:10:00,843.54985,290,339.0,86.0,420.08792,661.23966,0.81745,424.67501,671.77,0.81329,0.0,0.0,0.0,283.8,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 11:15:00,838.33397,290,339.0,86.0,417.80408,656.90612,0.81898,422.74727,669.02771,0.81357,0.0,0.0,0.0,283.8,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 11:20:00,830.73503,290,339.71286,86.0,423.75672,664.12275,0.81992,412.993,662.38749,0.80323,0.0,0.0,0.0,283.8,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 11:25:00,860.90495,290,340.0,86.0,433.2566,674.98581,0.82612,426.37276,676.54543,0.81106,0.0,0.0,0.0,283.8,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 11:30:00,808.38073,290,340.0,86.0,402.51633,638.2294,0.81085,400.64731,644.91548,0.79735,0.0,0.0,0.0,283.8,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 11:35:00,771.14974,290,340.0,86.0,389.58254,619.11952,0.81147,378.85973,617.3457,0.7886,0.0,0.0,0.0,283.8,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 11:40:00,741.60124,290,340.0,86.0,377.73274,607.41867,0.79905,361.97985,600.40706,0.77418,0.0,0.0,0.0,283.84316,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 11:45:00,755.83284,290,340.0,86.0,385.54762,616.38261,0.80325,372.63423,612.72197,0.78198,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 11:50:00,740.57523,290,340.0,86.0,376.09979,605.56022,0.80017,364.75259,603.94242,0.77638,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 11:55:00,679.23304,290,340.0,86.0,331.89626,544.53725,0.78437,346.07771,566.23914,0.78348,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 12:00:00,663.30099,290,340.0,86.0,326.4488,535.80409,0.78254,336.89207,554.70573,0.78083,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 12:05:00,649.07057,290,340.0,86.0,320.33775,530.0398,0.77679,325.91123,544.05872,0.76764,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 12:10:00,643.37109,290,340.0,86.0,331.60655,541.32096,0.78604,319.7069,539.74002,0.7592,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 12:15:00,497.68355,290,340.0,86.0,237.25099,441.02268,0.68997,258.29216,470.22879,0.70643,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 12:20:00,508.62901,290,340.0,86.0,246.83552,447.08058,0.70785,263.95009,474.39751,0.71163,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 12:25:00,672.84885,290,340.0,86.0,340.03389,550.46424,0.79575,333.86799,553.79874,0.77374,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 12:30:00,673.84276,290,340.0,86.0,343.38237,551.97011,0.79951,331.77693,550.85483,0.7739,0.0,0.0,0.0,283.9,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 12:35:00,674.90034,290.53124,340.0,86.0,343.3905,554.9164,0.80032,332.76013,554.20482,0.77314,0.0,0.0,0.0,283.84007,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 12:40:00,656.94682,291,340.0,86.0,333.19443,543.3658,0.79103,323.76646,544.02195,0.76571,0.0,0.0,0.0,283.8,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 12:45:00,655.23888,291,340.0,86.0,331.89448,541.01563,0.79147,322.28371,540.85436,0.7662,0.0,0.0,0.0,283.8,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 12:50:00,664.42753,291,340.0,86.0,336.05127,545.2185,0.79522,327.29196,546.39292,0.77078,0.0,0.0,0.0,283.89296,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 12:55:00,672.73813,291,340.0,86.0,341.30146,545.69054,0.80402,331.46839,545.04895,0.78187,0.0,0.0,0.0,284.0,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 13:00:00,668.99037,291,340.0,86.0,340.28648,544.76959,0.80652,329.91105,545.06535,0.77809,0.0,0.0,0.0,284.0,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 13:05:00,669.297,291,340.0,86.0,339.55949,543.57718,0.80697,329.0818,543.98248,0.78001,0.0,0.0,0.0,284.08044,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 13:10:00,664.48355,291,340.0,86.0,335.82926,537.24111,0.80594,327.02874,539.15337,0.7781,0.0,0.0,0.0,284.15033,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 13:15:00,485.5442,291,340.0,86.0,245.93484,400.42348,0.79914,237.23784,401.40256,0.75689,0.0,0.0,0.0,284.26593,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 13:20:00,480.91717,291,340.0,86.0,243.34494,379.90683,0.82224,237.08552,387.4457,0.78533,0.0,0.0,0.0,284.3,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 13:25:00,478.40558,291,340.0,86.0,240.51644,375.73617,0.82512,235.41044,386.65112,0.78392,0.0,0.0,0.0,284.3,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 13:30:00,466.85502,291,340.0,86.0,236.02276,368.89305,0.82067,230.21872,379.55018,0.77729,0.0,0.0,0.0,284.3,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 13:35:00,476.36205,291,340.0,86.0,242.46617,376.91983,0.82754,236.16088,386.70536,0.78709,0.0,0.0,0.0,284.3,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 13:40:00,479.4462,291,340.0,86.0,243.17219,377.3632,0.82906,235.91552,387.61973,0.78482,0.0,0.0,0.0,284.3,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 13:45:00,491.07141,291,340.0,86.0,248.93445,384.11676,0.83486,241.33539,392.9851,0.79277,0.0,0.0,0.0,284.3,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 13:50:00,468.77282,291,340.0,86.0,236.74153,371.73964,0.82256,232.25976,384.52557,0.77846,0.0,0.0,0.0,284.3,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 13:55:00,465.12192,291,340.0,86.0,0.0,0.0,0.0,466.00903,751.51282,0.80037,0.0,0.0,0.0,284.3,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 14:00:00,485.03559,291,340.0,86.0,0.0,0.0,0.0,482.6133,770.72579,0.80855,0.0,0.0,0.0,284.22465,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 14:05:00,486.80397,291,340.0,86.0,0.0,0.0,0.0,486.45254,772.21195,0.8124,0.0,0.0,0.0,284.2,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 14:10:00,474.156,291,340.0,86.0,0.0,0.0,0.0,472.95371,758.82955,0.80387,0.0,0.0,0.0,284.2,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 14:15:00,462.56107,291,340.09368,86.0,0.0,0.0,0.0,462.2158,749.17748,0.79619,0.0,0.0,0.0,284.1,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 14:20:00,483.20199,291,341.0,86.0,0.0,0.0,0.0,484.75065,771.46997,0.80592,0.0,0.0,0.0,284.1,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 14:25:00,476.75195,291,341.0,86.0,0.0,0.0,0.0,474.80489,761.34342,0.8043,0.0,0.0,0.0,284.1,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 14:30:00,473.82801,291,341.0,86.0,0.0,0.0,0.0,474.07199,762.91876,0.80532,0.0,0.0,0.0,284.01589,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 14:35:00,508.47169,291,341.0,86.0,0.0,0.0,0.0,509.40799,809.32707,0.80782,0.0,0.0,0.0,284.0,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 14:40:00,528.0867,291,341.0,86.0,0.0,0.0,0.0,529.27479,833.60594,0.81706,0.0,0.0,0.0,284.0,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 14:45:00,542.74169,291,341.0,86.0,0.0,0.0,0.0,539.92892,847.93915,0.82209,0.0,0.0,0.0,284.0,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 14:50:00,522.32847,291,341.0,86.0,0.0,0.0,0.0,523.45196,831.05046,0.81189,0.0,0.0,0.0,284.00272,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 14:55:00,492.68149,291,341.0,86.0,0.0,0.0,0.0,492.9331,785.64332,0.81011,0.0,0.0,0.0,284.1,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 15:00:00,493.06154,291,341.0,86.0,0.0,0.0,0.0,491.45939,784.11545,0.81009,0.0,0.0,0.0,284.1,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 15:05:00,495.07006,291,341.0,86.0,0.0,0.0,0.0,496.36165,786.49724,0.81163,0.0,0.0,0.0,284.1,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 15:10:00,485.22382,291,341.0,86.0,0.0,0.0,0.0,486.83858,780.31533,0.80319,0.0,0.0,0.0,284.1,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 15:15:00,479.78866,291,341.0,86.0,204.4839,323.22273,0.69589,276.08424,449.70088,0.78353,0.0,0.0,0.0,284.1,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 15:20:00,489.53247,291,341.0,86.0,252.00109,389.8044,0.83641,239.03904,396.08411,0.77854,0.0,0.0,0.0,284.1,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 15:25:00,488.79661,291,341.0,86.0,249.46394,399.73055,0.80478,241.65008,412.45067,0.75314,0.0,0.0,0.0,284.1,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 15:30:00,485.10432,291,341.0,86.0,247.89644,410.43262,0.77852,238.11807,423.52698,0.72753,0.0,0.0,0.0,284.1,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 15:35:00,492.82634,291,341.0,86.0,247.90444,436.81918,0.73481,248.2162,456.07971,0.70573,0.0,0.0,0.0,284.20142,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 15:40:00,479.17229,291,341.0,86.0,232.58467,456.16845,0.65783,247.15166,485.51111,0.6565,0.0,0.0,0.0,284.3,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 15:45:00,487.28953,291,341.0,86.0,235.25667,465.86611,0.651,253.66802,496.97944,0.65778,0.0,0.0,0.0,284.3,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 15:50:00,518.03953,291,341.0,86.0,246.40668,490.8491,0.6471,270.0473,524.34473,0.66042,0.0,0.0,0.0,284.3,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 15:55:00,528.74907,291,341.0,86.0,262.35159,504.24072,0.67021,266.59079,522.09681,0.65763,0.0,0.0,0.0,284.4,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 16:00:00,508.38637,291,341.0,86.0,253.46376,487.48747,0.6722,255.73538,504.31645,0.65694,0.0,0.0,0.0,284.4,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 16:05:00,502.07801,291,341.0,86.0,249.18558,484.02908,0.66268,253.09765,502.96484,0.64736,0.0,0.0,0.0,284.4,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 16:10:00,505.30465,291,341.0,86.0,251.94965,488.46774,0.6634,252.45934,505.84381,0.64171,0.0,0.0,0.0,284.4,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 16:15:00,557.25924,291,341.0,86.0,276.69529,518.92825,0.68544,279.51216,533.80573,0.67387,0.0,0.0,0.0,284.26456,57.0,24.0,78.0,21.0,69.0,32.0,0.0,idle,57.4,21.533333333333335
2026-01-23 16:20:00,673.63465,291,341.0,86.0,337.0819,589.24245,0.72504,338.68405,601.41656,0.7135,0.0,0.0,0.0,284.90183,57.0,24.0,78.0,21.0,69.0,32.0,0.03194,Ballast,57.4,21.533333333333335
2026-01-23 16:25:00,548.28718,291,341.0,86.0,277.38567,517.5453,0.68774,269.13535,524.75244,0.65998,0.0,0.0,0.0,277.8148,57.0,24.0,78.0,21.0,69.0,32.0,1.89905,Ballast,57.4,21.533333333333335
2026-01-23 16:30:00,543.6758,291,341.0,86.0,271.68186,506.73305,0.68983,269.97858,522.30906,0.66419,0.0,0.0,0.0,261.2196,57.0,24.0,78.0,21.0,69.0,32.0,4.32195,Ballast,57.4,21.533333333333335
2026-01-23 16:35:00,540.10728,291,341.0,86.0,273.4916,498.63672,0.70473,264.49633,507.92285,0.66965,0.0,0.0,0.0,323.99129,57.0,24.0,78.0,21.0,69.0,31.0,7.30251,Ballast,57.4,21.516666666666666
2026-01-23 16:40:00,529.61737,291,341.0,86.0,271.10825,449.34659,0.77919,259.43663,446.95115,0.74779,0.0,0.0,0.0,324.64009,57.0,24.51861,78.0,21.0,69.0,30.0021,8.04294,Ballast,57.4086435,21.500035
2026-01-23 16:45:00,549.95306,291,341.0,86.0,272.65308,452.13474,0.77511,277.45517,466.06091,0.76583,0.0,0.0,0.0,326.04037,57.0,25.0,78.0,21.0,69.0,29.64163,9.00762,Ballast,57.416666666666664,21.494027166666665
2026-01-23 16:50:00,570.38108,291,341.0,86.0,277.29692,458.13953,0.78006,291.72895,480.15072,0.78052,0.0,0.0,0.0,325.40803,57.0,25.51372,78.0,21.0,69.0,29.0,10.34068,Ballast,57.42522866666667,21.483333333333334
2026-01-23 16:55:00,570.17109,291,341.0,86.0,277.15814,456.57972,0.77946,292.50104,481.06949,0.78378,0.0,0.0,0.0,323.84799,57.0,26.77702,78.0,21.0,69.0,27.20708,11.03702,Ballast,57.446283666666666,21.453451333333334
2026-01-23 17:00:00,563.57473,291,341.0,86.0,277.08347,458.94591,0.77753,286.86764,476.71295,0.77385,0.0,0.0,0.0,331.11707,57.0,27.13311,78.0,21.0,69.0,26.46268,11.00219,Ballast,57.4522185,21.441044666666667
2026-01-23 17:05:00,543.16234,291,341.0,86.0,279.18828,456.66996,0.78529,266.27423,454.41333,0.75223,0.0,0.0,0.0,333.00974,57.0,28.0,78.0,21.0,69.0,25.9503,11.6079,Ballast,57.46666666666667,21.432505
2026-01-23 17:10:00,509.50538,291,341.0,86.0,258.78332,432.87052,0.77043,252.73686,440.31741,0.73809,0.0,0.0,0.0,333.14094,57.0,28.70819,78.0,21.0,69.0,25.0,13.30932,Ballast,57.478469833333335,21.416666666666668
2026-01-23 17:15:00,538.02918,291,341.97447,86.0,264.43346,435.19647,0.781,273.59871,460.44361,0.7612,0.0,0.0,0.0,332.99198,57.0,30.24014,78.0,21.0,69.0,23.47278,13.9,Ballast,57.50400233333333,21.391213
2026-01-23 17:20:00,521.55982,291,342.0,86.0,256.04029,426.73714,0.77167,263.58795,450.05361,0.75323,0.0,0.0,0.0,332.92958,57.0,31.02849,78.0,21.0,69.0,22.72167,13.9,Ballast,57.5171415,21.3786945
2026-01-23 17:25:00,527.26541,291,342.0,86.0,261.43427,432.1511,0.78113,268.93007,454.43436,0.75963,0.0,0.0,0.0,331.50898,57.0,32.0,78.0,21.0,69.0,21.93544,13.9,Ballast,57.53333333333333,21.365590666666666
2026-01-23 17:30:00,511.74537,291,342.0,86.0,258.49897,419.54184,0.79284,254.75373,434.04468,0.75242,0.0,0.0,0.0,331.04191,57.0,32.80122,78.0,21.0,69.0,21.0,13.97467,Ballast,57.546687,21.35
2026-01-23 17:35:00,492.73255,291.7212,342.0,86.0,493.08494,816.04252,0.77776,0.0,0.0,0.0,0.0,0.0,0.0,330.97939,57.0,34.35519,78.0,21.0,69.0,19.3006,14.0,Ballast,57.5725865,21.321676666666665
2026-01-23 17:40:00,502.84238,292,342.0,86.0,503.937,827.29849,0.78669,0.0,0.0,0.0,0.0,0.0,0.0,331.28197,57.0,35.13273,78.0,21.0,69.0,18.47633,14.0188,Ballast,57.5855455,21.307938833333335
2026-01-23 17:45:00,507.6922,292,342.0,86.0,509.38468,829.44598,0.79192,0.0,0.0,0.0,0.0,0.0,0.0,333.15719,57.0,36.0,78.0,21.0,69.0,17.68599,14.1,Ballast,57.6,21.2947665
2026-01-23 17:50:00,513.3003,292,342.0,86.0,511.35716,833.2898,0.79461,0.0,0.0,0.0,0.0,0.0,0.0,332.7895,57.0,36.93897,78.0,21.0,69.0,16.91574,14.16,Ballast,57.6156495,21.281929
2026-01-23 17:55:00,516.12983,292,342.0,86.0,514.9889,835.50336,0.79285,0.0,0.0,0.0,0.0,0.0,0.0,333.19126,57.0,38.54044,78.0,21.0,69.0,15.14806,14.16114,Ballast,57.64234066666667,21.252467666666668
2026-01-23 18:00:00,509.90033,292,342.0,86.0,507.73596,828.00351,0.79016,0.0,0.0,0.0,0.0,0.0,0.0,333.00794,57.0,39.35792,78.0,21.0,69.0,14.38082,14.26368,Ballast,57.655965333333334,21.239680333333332
2026-01-23 18:05:00,502.48258,292,342.0,86.0,502.7293,820.34867,0.79045,0.0,0.0,0.0,0.0,0.0,0.0,333.08986,57.0,40.17136,78.0,21.0,69.0,13.59174,14.21832,Ballast,57.669522666666666,21.226529
2026-01-23 18:10:00,488.71,292,342.0,86.0,489.68318,805.30237,0.7829,0.0,0.0,0.0,0.0,0.0,0.0,332.86548,57.0,41.0,78.0,21.0,69.0,12.80407,14.20988,Ballast,57.68333333333333,21.213401166666667
2026-01-23 18:15:00,527.16936,292,342.0,86.0,526.60772,851.13683,0.80033,0.0,0.0,0.0,0.0,0.0,0.0,298.63764,57.0,42.77301,78.0,21.0,69.0,11.02687,13.846,Ballast,57.7128835,21.183781166666666
2026-01-23 18:20:00,512.29946,292,342.0,86.0,512.05955,830.5781,0.79327,0.0,0.0,0.0,0.0,0.0,0.0,67.80257,57.0,43.66957,78.0,21.0,69.0,11.0,13.65284,Ballast,57.72782616666667,21.183333333333334
2026-01-23 18:25:00,504.7479,292,342.0,86.0,505.32605,823.80776,0.78902,0.0,0.0,0.0,0.0,0.0,0.0,57.58966,57.0,44.57399,78.0,21.0,69.0,11.0,13.69891,Ballast,57.74289983333333,21.183333333333334
2026-01-23 18:30:00,506.4138,292,342.0,86.0,506.57276,828.15219,0.78905,0.0,0.0,0.0,0.0,0.0,0.0,169.27706,57.0,45.49059,78.0,21.0,69.0,11.0,13.82779,Ballast,57.7581765,21.183333333333334
2026-01-23 18:35:00,514.00282,292,342.0,86.0,514.41587,833.05146,0.79384,0.0,0.0,0.0,0.0,0.0,0.0,168.10421,57.0,47.33981,78.0,21.0,69.0,11.0,13.9,Ballast,57.788996833333336,21.183333333333334
2026-01-23 18:40:00,524.58283,292,342.0,86.0,526.62061,847.60983,0.8017,0.0,0.0,0.0,0.0,0.0,0.0,125.15764,57.0,48.25787,78.0,21.0,69.0,11.0,13.85993,Ballast,57.80429783333334,21.183333333333334
2026-01-23 18:45:00,511.02524,292,342.0,86.0,511.01832,827.59535,0.79575,0.0,0.0,0.0,0.0,0.0,0.0,225.28191,57.0,49.17459,78.0,21.0,69.0,11.0,13.8,Ballast,57.8195765,21.183333333333334
2026-01-23 18:50:00,510.12423,292,342.0,86.0,508.6635,824.24409,0.79413,0.0,0.0,0.0,0.0,0.0,0.0,31.09048,57.0,50.08901,78.0,21.0,69.0,11.0,13.8,Ballast,57.834816833333335,21.183333333333334
2026-01-23 18:55:00,520.61196,292,342.0,86.0,517.68171,838.50544,0.79202,0.0,0.0,0.0,0.0,0.0,0.0,3.55528,57.0,52.0,78.0,21.0,69.0,11.0,13.84643,Ballast,57.86666666666667,21.183333333333334
2026-01-23 19:00:00,521.42612,292,342.0,86.0,519.55504,838.23864,0.79925,0.0,0.0,0.0,0.0,0.0,0.0,9.61686,57.0,52.93432,78.0,21.0,69.0,11.0,13.67718,Ballast,57.882238666666666,21.183333333333334
2026-01-23 19:05:00,497.99266,292,342.0,86.0,496.40183,811.10494,0.79179,0.0,0.0,0.0,0.0,0.0,0.0,9.8633,57.0,53.82242,78.0,21.0,69.0,11.0,13.68434,Ballast,57.89704033333334,21.183333333333334
2026-01-23 19:10:00,511.06829,292,342.0,86.0,509.25896,827.92985,0.79199,0.0,0.0,0.0,0.0,0.0,0.0,10.21699,57.0,54.71865,78.0,21.0,69.0,11.0,13.69694,Ballast,57.9119775,21.183333333333334
2026-01-23 19:15:00,521.96369,292,342.0,86.0,522.4356,841.89928,0.79915,0.0,0.0,0.0,0.0,0.0,0.0,9.96043,57.0,56.49151,78.0,21.0,69.0,12.0,13.6,Ballast,57.941525166666665,21.2
2026-01-23 19:20:00,520.91938,292,342.0,86.0,521.90271,841.72034,0.79933,0.0,0.0,0.0,0.0,0.0,0.0,9.90261,57.0,57.3871,78.0,21.0,69.0,12.0,13.69786,Ballast,57.956451666666666,21.2
2026-01-23 19:25:00,502.71996,292,342.0,86.0,501.34151,816.49566,0.79138,0.0,0.0,0.0,0.0,0.0,0.0,10.15164,57.0,58.28043,78.0,21.0,69.0,12.0,13.7,Ballast,57.9713405,21.2
